ph,Turbidity,Potability
4.666148130914806,4.55686375232757,1
10.905076410065519,3.7202643792172,1
4.739548767002988,2.942348225414489,1
9.869231934989052,4.736849577023042,1
,4.329204049946698,1
5.827541211542772,3.1791287413400817,1
0.9899122128791387,5.1606037881606035,1
,3.900508521463043,1
9.485832873402854,3.221129818784097,1
6.435722716949114,4.925339107073759,1
6.365497241052185,5.125416576401367,1
,5.266367538576662,1
5.452214926167417,5.190533810336875,1
,5.0763624641800265,1
5.433466238973562,2.871196030589475,1
7.374775413656679,3.5922647284429,1
,2.951395753410233,0
5.226941884272904,2.2595502886491894,0
4.594209164354396,4.917909886714817,0
6.784133023750861,5.03582284435287,0
6.400256164229511,4.561493818692693,0
6.839415897979054,2.854526551578415,0
6.901863448736066,4.047907292461217,0
,5.260301115251683,0
7.888843574059525,3.6305239854418616,0
5.527633482507711,4.591137050219068,0
6.492403121956253,4.383394691806273,0
6.684699736748975,4.030659830632323,0
,5.034682957349176,0
6.223677774999095,3.9195750574749875,0
4.758648346768645,4.405508764376716,0
7.440825031061319,2.496342612338434,0
8.054885744073163,3.514097774584284,0
7.06183097218188,4.299018586936102,0
,5.005878529984143,0
7.611609817181437,2.873261209549148,0
4.6914383151202195,2.730792274371549,0
8.064170137236562,3.246077223248075,0
4.292966858149657,2.8049235828692907,0
7.865756954092344,3.738618342932626,0
9.085637101693884,2.5440202755440535,0
6.592442507785291,3.0608273538358923,0
7.0328187262222395,3.633373288668084,0
8.990317233704655,4.494544339362194,0
8.561218924457805,2.8138885986983486,0
6.7391576920220535,5.214484016180421,0
,4.238252980379006,0
6.492627157365379,3.3787784927745594,0
6.753128352860487,5.102516756563615,0
5.039373608702727,4.957419783113156,0
8.296344055589273,5.400810789347245,0
5.455599351643056,4.4763487151197605,0
7.9181833208614965,4.7641935943067075,0
5.018045870383922,5.035153706923996,0
6.495435285215991,3.3904705401970827,0
,4.456104061234216,0
8.783167623905637,4.274136884143136,0
,3.403269587083857,0
8.159666704184943,2.9571948491508113,0
7.685396843315841,4.179187127681619,0
7.76202074451675,3.2563013285827784,0
7.207931097430971,4.705561883525115,0
6.98704150028991,4.475161102744778,0
4.69219656349297,4.009006061677201,0
,3.1834353228956065,0
4.059431468029172,4.330321564154249,0
8.389945658771296,3.5697173123209334,0
10.695532491586295,4.154845327510767,0
6.791696906894755,2.817391373961896,0
9.953952111556116,4.052905069433097,0
,3.837256627123341,0
4.489783796199172,3.7762256314794493,0
8.020869102871476,3.4421212362954994,0
5.0900353321672975,4.838862280223715,0
6.466874708929867,3.4081687916535586,0
6.702496216244025,4.267952933982107,0
5.766204133561628,4.472018169722266,0
6.571099216507485,4.555949236427071,0
8.509220048921595,2.5198915810235114,0
5.953981878134785,4.071916487170485,0
5.403196491704968,3.871463111097292,0
5.596929951315809,3.506764606330233,0
10.632909606071516,3.72245485080585,0
4.91681922881674,3.8367032388187607,0
7.1830959315085465,3.8065394387932265,0
5.923441414571481,4.107363630145296,0
7.377036503769029,4.531658688151207,0
7.833495881064739,5.5808299630354234,0
4.745764371481156,3.6991462587291006,0
9.055825784677507,5.456912830156691,0
5.492155982957838,3.294129366085436,0
4.487517479010939,2.7657222477016736,0
7.027185659271876,5.353043339815189,0
10.200644508442188,5.174719758892985,0
6.784279329300363,4.045547056489322,0
8.08041524398239,4.070824291566874,0
,4.167336456868864,0
7.344975869046369,3.4187631946436317,0
5.923739954690041,3.8844603708206806,0
8.285395274908012,5.438487906597953,0
5.94951876406115,4.072197621614668,0
,2.9983354715810404,0
,2.9341370013330885,0
5.296578803810236,3.9184698008316814,0
10.282067974894762,4.5729230043865705,0
7.01683611325458,4.101397991008648,0
6.871607245014967,4.180389311503939,0
,5.504749396920436,0
8.274069058697867,2.5754230277099115,0
8.238878989445276,2.784712796717906,0
5.791154373453377,4.104834816564649,0
6.153368956728868,4.030337485422805,0
7.303051906328316,4.144869940408154,0
7.592672300075482,3.3414267280659695,0
6.7841161148075155,4.072186607547674,0
5.606856130577717,4.070966098496005,0
,3.8177789531816533,0
4.922045466248699,2.291694536023172,0
5.700784947291592,3.978141278692845,0
,3.1340001497974344,0
10.678056255643256,4.308256960674539,0
7.6021214747799855,3.6988747689394295,0
8.84628195691071,2.9250375580069843,0
6.751698586301178,3.7560066720223904,0
,3.6195906349692635,0
,4.43921523990166,0
5.088213197324547,2.6006186786445613,0
6.9549072165208425,3.169714975942725,0
8.983811794161655,2.4456733878898196,0
9.519659984470318,3.99455613628636,0
4.700392723840931,3.481943696005759,0
10.386132934434618,4.9213406247862,0
5.746529194455349,3.808372006211507,0
,4.699120987045171,0
,3.9410738320696117,0
10.811289500397242,4.416183694491997,0
8.966835972567804,3.6543549623702587,0
,2.27639196018481,0
6.848805452540466,3.1300447628523798,0
8.861701556503956,3.5791072422859003,0
4.252985000876296,3.58830042034225,0
6.729829903890115,4.724321913211669,0
5.924540482437398,4.224342508773007,0
6.783888467541533,3.2500222292043652,0
7.390896678654897,4.32513164451923,0
6.470151959152821,3.1253911119248396,0
6.930391469669391,3.6997960364086304,0
9.302441187910585,3.6759854978305095,0
7.4219976442518645,3.6036095808461335,0
6.583064855827969,3.7728585530840877,0
6.204429354069558,4.106807505488429,0
9.066628053764038,4.055421250793916,0
4.713116701054447,3.923356035619532,0
10.581385987628257,2.966945650593862,0
7.5742612367877715,3.6867589826723,0
6.138785151951198,4.677289618268685,0
5.276323544024682,3.883029041117391,0
6.776879087805668,3.322065006530626,0
7.2394159210992495,4.531825294993109,0
6.552279123020959,3.443385018883295,0
8.40876623110244,2.372791476751066,0
7.986398705504575,4.814779190766616,0
7.3669152841286385,3.051316562922508,0
6.062738419015513,4.369454696832489,0
7.856471100461379,4.534681098281898,0
5.158396409506499,4.645852434791949,0
,3.4583200005897763,0
6.39908051004593,2.6205380227279225,0
7.394255556132569,4.26319277247499,0
4.443850856498079,5.038118946233022,0
8.247148271309296,3.941969260461584,0
4.902158988606676,3.4990485229149186,0
6.86313624993993,4.319777194854658,0
6.6695323796655455,1.9648630966312206,0
7.595669983691271,3.403393176535209,0
8.16307638255827,3.287243970810318,0
8.870278259927936,4.18274066496293,0
8.769676021676739,3.7767184616875147,0
4.737391256802652,3.8533880722545097,0
7.790874862321438,3.076214340708842,0
,3.2412671866611316,0
6.087306100000082,3.666671803251088,0
7.6512942259202,3.2580416465868867,0
4.771490668948941,3.936972573012225,0
,3.4528218640874533,0
5.39205760659185,2.978925444705386,0
5.477283049476333,6.3574385200674275,0
6.364155674065816,4.764412041610866,0
,4.863377535184865,0
8.347949482501885,4.217861430575852,0
6.615981651666498,4.6357091265213395,0
8.312379503092345,2.988093010442307,0
6.836224938677605,3.666613685710395,0
6.385470897689489,4.681716653309846,0
6.490037174928902,2.430883294085322,0
,5.284233272110425,0
6.64884918609138,4.827527398066652,0
,4.217553378155117,0
9.323583858284508,3.006650221855861,0
4.58196872788087,4.500207624732678,0
7.884841993204571,4.631640754077167,0
6.168838539281275,4.435760073378445,0
7.230845306553176,5.622018080855884,0
,4.071343675272809,0
8.693104326309328,2.8982230607674366,0
,3.2316796925242075,0
4.79746018165997,4.038502789352143,0
9.319176393077573,4.129230416389857,0
7.58168757744945,4.457282487105634,0
5.348213658597068,3.3111681102507315,0
5.487876362610197,4.223576482290001,0
,5.486132309176686,0
8.31595907145097,2.7602125735682415,0
8.55107774771961,4.046379690043383,0
6.013160966461117,3.455622540984072,0
5.744067537432683,3.1716552079647324,0
5.218989651481935,4.383942553936008,0
,3.3583534546716933,0
7.4587076827919985,2.9380823972762586,0
11.027879862695201,4.178897908640168,0
6.729580190108561,4.003458052258935,0
4.150214299745359,3.502370872206418,0
7.159398310953257,3.254926496664732,0
,3.662648159726404,0
6.209697436775356,3.893766831260585,0
,4.126407533121048,0
9.608533593881912,3.0427969437914966,0
5.375895978926893,4.174219639817962,0
8.697122159630041,4.180567592572657,0
7.748928548486438,3.1369450065480198,0
7.117917746068107,4.213567957421265,0
8.31002902004885,4.775784922040909,0
5.5242965308965095,4.0333912177420705,0
10.201425755101072,3.964449588219743,0
5.3681257542274565,2.0041425861250266,0
8.937802407855287,2.831234425504209,0
8.12420782636168,4.72445657765958,0
7.184973118804081,3.665410662111125,0
5.49948928649166,5.8468269575803085,0
,3.371680094416703,0
5.319769072934949,2.9257320397061375,0
6.369111631336883,2.2759034613820806,0
6.733493842280846,3.178003604766868,0
6.883015402442057,4.102291769099022,0
8.013516428610775,4.4449005904963546,0
8.27205509125987,5.140207742689406,0
8.746985976471965,4.7637305356972295,0
8.154840855474227,3.696327574847777,0
9.045720545334614,4.213700443947227,0
8.922409558967978,4.081728016204542,0
5.96130157218858,4.91958504678586,0
,3.651864698731579,0
8.184410006452293,4.5990822001408915,0
7.636454091471839,3.3329064973828078,0
7.7753855932769635,3.3094717160131584,0
7.617148870829691,2.3915400059994005,0
6.664934584402665,4.5021382137389825,0
,3.855772963661712,0
8.81535795265852,2.875880180472337,0
7.765635561977197,3.214449639874844,0
6.225152012969118,2.770822652580127,0
,4.157927298303721,0
8.567043820038332,2.8049268236561344,0
6.994194675250799,4.398900709483949,0
3.3445885334830234,2.57514103097745,0
,4.565423281976806,0
,4.344804944234699,1
7.774468468846811,3.8910973336994905,1
,2.959749614118373,1
7.2034388489879815,6.389161009216368,1
6.150487600902442,3.551655811015034,1
,3.9592936152493463,1
6.767523658273503,3.3002534975545297,1
8.037430326921505,2.5062381267412426,1
8.177174973797975,3.325638985632972,1
6.744799074889901,4.86854263008631,1
7.603775446495936,3.5849850237337204,1
8.546145555159878,3.505300168213539,1
5.43251208523776,3.8744253151616057,1
7.71408935995488,3.1825828574638706,1
8.154531511065274,2.460464866914837,1
,2.977047400244634,1
7.845879929236758,3.667154204946097,1
7.15642449459831,2.9584147115900317,1
5.694694238027413,3.8706107995530274,1
6.7076855563827875,3.8226687145376768,1
4.77522195583692,3.2230808645202327,1
,4.387208418499805,1
,2.9997023209082743,1
8.501711439023032,5.612295662106835,1
7.741245058636744,3.7411433659749633,1
4.18749081481174,4.592959344095949,1
,4.604724795804473,1
7.8080122115602775,4.165549905534822,1
5.895948983187193,3.659652967576408,1
7.269652252805362,3.789236756581051,1
,3.898915859529646,1
9.48960096649994,4.300694899087454,1
7.457979826928165,4.497730795590356,1
7.992320364236402,4.342796788042317,1
7.746343115356286,3.6786860312355514,1
8.275795629701165,4.721339549520147,1
6.879959452149452,5.688206949361446,1
6.799375518361883,3.8199853771647767,1
8.16776766297284,3.4106855396131177,1
,3.2616513991274934,1
4.736404607451753,4.995601765994129,1
5.953923889741049,3.9686471632564224,1
6.578998162273409,3.6909294170343636,1
8.775485733684196,4.393944466089358,1
6.8503020324159625,3.0802967096198777,1
8.757110512347623,3.808793010243389,1
,3.2425454482885505,1
,4.0058929921265065,1
8.07327895224373,4.854312785522253,1
5.0782741752214795,3.631042313530789,1
7.444914014951037,2.571391505704419,1
9.434005874654105,4.2010543638879385,1
5.90590695420357,2.9172840562365963,1
5.803496975764156,2.1817141666785806,1
7.61715192193207,3.4225434306886307,1
9.00846433449955,3.911014707443342,1
5.422445767908819,2.911751390260459,1
9.778181812741442,4.143365318508068,1
5.204938762890717,3.4395610185421375,1
4.872560878371032,3.9180057985839225,1
7.793914804354769,4.220027670860785,1
,4.081328787472204,1
7.058182608235123,3.6138347706192198,1
7.890354273534902,3.209588058451998,1
7.535700190571214,4.208354353518171,1
7.202534415579847,5.702504528449717,1
,4.398059122757676,1
8.722143776841188,3.2746286418408777,1
8.35263517558002,3.939011353106868,1
6.2843857911113785,5.030712169428622,1
,4.052367137670618,1
9.30566048031861,4.485070146526452,1
4.923178856199699,3.329600783081267,1
6.143018479793687,5.370403410374523,1
5.744504157048756,3.5335001498780327,1
6.616649174874958,3.8817671783074488,1
7.623499920279238,4.76499518416768,1
7.860106421505122,3.499774683747187,1
7.393110152584626,4.431739047145852,1
,4.641041336188799,1
5.579517092707998,4.0439146926024625,1
4.303574607482778,2.010537157431691,1
7.310715695744376,3.5788263404357843,1
6.417702476103476,4.046305671849512,1
,3.894061160472698,1
10.774318090075074,3.229834158576746,1
5.036453976008759,3.534665425189356,1
,4.318271772600726,1
10.41504401364904,4.209136505059297,1
8.41860665004133,3.442847819687195,1
7.808641136495527,2.4727203251760423,1
7.557963629790507,3.2922701527035314,1
11.24450714270002,2.9299527394001954,1
5.728823779303805,4.412173550093767,1
10.486808416025617,3.804352132029541,1
3.7921257317804002,4.62068558556552,1
5.71625135415621,3.433135384725815,1
,4.536122682223924,1
5.473603398247983,4.9578222414352044,1
,5.11386970579597,1
6.770926884040844,4.910533820344201,1
6.043360083711829,4.74524751697268,1
,3.0938144500611764,1
6.320427822952782,4.553380742681595,1
9.185417502207793,4.186674617804839,1
8.684778671525315,3.8773491849022137,1
7.961721463165571,2.2869434947281544,1
5.484151253504955,4.438858459911646,1
7.186931122348115,4.275645348013285,1
5.470802484400142,2.962852429032913,1
,3.843405195850602,1
9.792727768555453,3.729120401580513,1
3.637170625355805,5.446565702616764,1
7.06478908142805,4.4016278345277335,1
6.632031568588184,3.3862942904685025,1
5.913956687853429,5.648605948542045,1
9.484703254003291,4.13227423789269,1
8.447404488438133,5.218307110261475,1
7.727421140658746,4.601802090002829,1
6.859323725529028,4.501980014505442,1
5.846786697496672,3.3711108808269836,1
6.30000176658891,3.7094371813849474,1
6.64646992248928,4.387601741834642,1
7.31344675557596,2.2206399231442355,1
6.572656388857353,2.8209272493496207,1
6.002414611941971,4.315308015041465,1
,3.624635249622655,1
5.93605710996818,3.940282339037946,1
7.591089848316611,4.531196012957704,1
6.875746152392153,3.397302571603791,1
8.016279103360878,4.308222881195557,1
8.783596632026194,3.4708854235987814,1
6.911698241358011,4.616641008449857,1
8.71924020683575,3.9128360365833483,1
5.9745832484802675,3.721974696238987,1
4.4293787345323405,4.271167637481616,1
,3.8408887616175593,1
,3.19012777090997,1
8.215123506909467,4.511384048876486,1
7.828740104752374,5.199446635796848,1
7.949964794513219,3.3171524499122014,1
6.114332051439626,3.680409990337341,1
,4.516869764126983,1
7.139428272590956,3.7715964921482756,1
,4.314495017031872,1
7.96852586987492,3.173879163212596,1
6.635894308187562,4.523236865678159,1
6.394548022914309,3.042496817945847,1
6.280978206755163,4.599432013730158,1
7.992026977293408,4.647095594485686,1
5.068795502073682,4.362085653052907,1
,3.4994530742113916,1
8.151248961954652,2.7998833209288145,1
7.582941676733986,4.164028619351949,1
5.344116870389696,4.104698560797167,1
7.8719614027508396,2.9385362871000797,1
5.3270235340963366,4.85582125104602,1
10.55027327313621,3.9513044626049236,1
,3.068919236981341,1
7.471026670171208,3.7079740799650653,1
7.9438824771547605,4.111691344532814,0
2.690831240408815,4.650033779162522,0
9.13569425989131,3.281802195770618,0
5.2140091940446665,4.453525556196591,0
8.64953494696306,5.229809192531628,0
7.756678950252448,2.8424707084630283,0
7.1042952035253055,5.464856803369509,0
5.363362645369775,3.871372488778947,0
6.582499747201653,4.152014126960154,0
6.810466516571186,4.402339512540909,0
,2.3729247217580594,0
5.574116594512444,5.152527697942889,0
8.555283422607033,3.687152067632291,0
4.4834027609353875,2.203840523502365,0
3.7830436384114474,4.4022441460051605,0
7.138374316854361,4.144872250700283,0
,3.2101680887198576,0
7.912361028113824,2.878515630522547,0
,4.217743744931683,0
9.128357757690482,3.762222688560586,0
5.271971377729756,4.119436474929048,0
6.46509352906692,3.7905236931827844,0
8.24518659646861,4.125731794026834,0
,3.5020815041262328,0
6.704791892183704,3.806596292463485,0
6.430254785956541,4.805791533619516,0
7.48279127635069,4.0947462863733595,0
5.504452320660907,4.657360934464802,0
7.521920636411117,3.110932391139892,0
,4.5593366423943165,0
8.522567732718088,3.3582844048860476,0
5.69447554633745,4.107467119295052,0
6.934503590060883,3.875238036589964,0
6.115180039114616,3.6908618596006346,0
8.575673021827997,3.506229064263776,0
5.689142987663644,4.592979951091307,0
,4.0593774038942225,0
7.226127199808895,4.15355890079017,0
7.197795991543301,3.8440132867950574,0
3.84681432776782,3.5842019158558904,0
5.896339345911832,5.0328549210101725,0
,3.572343821947975,0
8.326349854410445,4.395284862710226,0
6.891561654773667,3.5619625718994854,0
5.548124946933236,4.599235865233297,0
,4.316063250218271,0
5.3866379619568105,4.32090017506474,0
7.2625346516330636,4.846359371825784,0
6.2570857911396685,3.9947136966926333,0
7.025504334993,2.9415551228145476,0
6.584839333204741,3.9199545693265763,0
6.565633547125035,2.7709484970749205,0
6.622102936480842,5.2909207163820895,0
7.217392780568977,3.7466198236682153,0
5.253907429487342,3.488372513803507,0
8.131375233569006,3.5428107484612554,0
6.61977546022829,4.086920566839482,0
,3.293552630526708,0
6.217255306949025,2.081425020190486,0
5.019984766789215,4.089485428098205,0
6.907379614971787,1.4961009425719864,0
6.3131147318719245,4.126964595932531,0
,4.397533101212234,0
7.293929250131249,4.403250064507214,0
6.630363820304997,3.4905875728160614,0
8.015780395152742,3.1805801865505683,0
4.249890379403849,4.116347641066605,0
4.265269639731993,4.9004460690541425,0
9.266840595087142,4.330049468785837,0
9.619456625659465,3.1731997673200087,0
7.086877325565761,3.9928482109344157,0
3.433874059145088,4.104938403453945,0
8.436759028788977,2.4999101346874286,0
12.246928068519757,3.533243424589728,0
7.343031939773171,5.288057553828615,0
4.616438934449231,2.6343410214254592,0
8.307462969006558,4.625729241507733,0
4.909640554437281,5.345323940025499,0
7.7091063598640455,4.235108119828695,0
,3.206995482747466,0
7.818274839301502,3.3292431658507295,0
8.207458912656827,4.151865853005895,0
6.958534137481001,4.194600000110389,0
,4.297913885824022,0
4.349439999351715,4.442711502259796,0
6.629985035787515,2.53449947794664,0
8.969697389596341,3.983098817989866,0
6.771050289732039,3.2448668321310623,0
6.724639342026933,2.9214147722618393,0
,3.4396233538018897,0
6.967270763874334,3.2724707390406103,0
,3.2328721157393794,0
7.053116739303244,5.671998849860188,0
7.755154226534814,2.728799591724234,0
8.580008559294866,3.195591056480895,0
6.901710202557188,3.0356705967120168,0
7.814250246965275,4.10466196258988,0
5.918953546438134,4.265547138587628,0
7.02129530579393,3.675557955645053,0
,4.893750991721558,0
8.132736965065675,2.9694339207381235,0
6.057068041253538,4.3717478538333525,0
5.343075102966485,4.240031707717554,0
,5.444927203736903,0
5.742533062882013,4.272202758106124,0
6.584813111444327,4.404132196402706,0
8.070477126886109,3.05579047450667,0
6.652824347726776,3.661529274018269,0
5.506061504313135,2.77890595094447,0
,2.4325072099122913,0
6.441766486400109,3.682134341416014,0
,4.894842462723428,0
8.248703054410829,3.5405320044112223,0
2.5692435620279186,5.506934431690963,0
5.664845758430077,3.5702904563752726,0
8.999498939207154,3.6950840554277695,0
5.588537190733878,4.373998580206613,0
6.265637343836686,3.266028668813291,0
6.922041828080885,4.24294721566937,0
8.07261240298569,5.082206246764563,0
8.82809437489545,3.7933176861966436,0
8.647454007366981,3.6241006590024503,0
7.4755369016992885,4.015574262293539,0
11.53488049111763,3.00009623919435,0
6.453064802576986,3.440858801932284,0
8.19221015591042,3.4892830784252853,0
7.24770098178392,3.3199526784805693,0
7.893131972748397,3.302211725136649,0
6.164449535585496,3.4464011943430917,0
7.9373922001148784,4.270851150129203,0
8.28112065517672,3.6879950644168336,0
4.906491592988376,3.152344905007154,0
8.143483376311869,2.572830422704593,0
5.117913529014625,3.8067004922123653,0
6.449070008905474,3.331549948055922,0
5.613562647017462,3.465088675725583,0
5.7542129677350875,5.9202339147387475,0
6.906574998425876,3.2827495033578313,0
6.336267097401388,3.7457248858316183,0
8.121253675568507,4.428311682671342,0
,2.909606161949619,0
8.935115926023162,5.168297807945807,0
6.452780750232393,3.425065096273418,0
8.458814661984784,3.50770853604351,0
6.930082548200621,4.14941370966986,0
6.255070000817667,4.1941998735696195,0
5.6698187738947805,5.600458570901245,0
7.945407486586083,5.428916724171895,0
7.4998442319528795,4.454476672661552,0
4.6955161408056245,4.641738490616048,0
6.710633528014908,3.8632869089931154,0
9.502856746233924,4.237345251715119,0
4.405327146952358,4.086867244525168,0
6.810344849129398,4.115695843709358,0
6.983133113060967,4.426982544371995,0
6.968131312926198,3.030823583308678,0
5.76255224970805,2.9065892123963133,0
8.397248095971374,2.8357942842945434,0
8.828326657522403,3.052822147979249,0
9.39584220217389,3.5304983249278665,0
7.593176933452913,3.54209264375375,0
5.149133288190244,4.839176157668723,0
4.916740541260801,3.613212411606139,0
,4.174568875723499,0
7.3712898766050605,4.084696775133466,0
8.278752740755206,4.767722384161327,0
10.202971547604776,3.2709037528479668,0
4.562156482672166,4.822883763716862,0
,3.893925990895262,0
5.202672012815987,3.9279805758489776,0
9.14973392673672,5.436819303585555,0
7.615556979306126,4.2431337337783965,0
7.813067624946343,4.713719499272781,0
7.721032687967833,4.168487101902514,0
9.056244707341865,3.319353736685142,0
8.082657125491437,5.2471301485472495,0
5.848667070247964,4.874534245985106,0
8.470545998692103,2.9358019953242778,0
9.228581629853338,3.8391854004736645,0
8.170588044761532,3.9958570491966796,0
6.381977105096429,4.991895990063802,0
6.989813770294979,4.808582691098531,0
10.378108203556572,3.577447459649983,0
,3.5681965996986538,0
3.5908223640059966,4.144780872709738,0
7.388518502791958,4.409053528240368,0
6.966835167879632,2.9574410713545625,0
6.703486853784561,4.223883710835095,0
7.1396712562776194,3.151388595083395,0
6.648793010019957,5.138047828184837,0
,4.170075590262242,0
7.940713224453516,2.9901508910892183,0
8.228563824612493,2.7819441082828664,0
8.66569208287077,3.494032184477464,0
5.064042459574996,5.122702568734235,0
7.8943227825227344,2.865031442985628,0
7.042793877475889,3.965647066605856,0
8.305063984234739,4.461210732047676,0
8.26830759203937,4.405408198445283,0
,4.1330693385738035,0
7.397562417753871,2.4593368407245313,0
6.367298530432279,2.6147660596382085,0
8.410625565120462,4.3522957788197605,0
7.098245544161473,4.909571475286931,0
7.322502050459663,2.981649192437012,0
5.198224971294214,3.807318102819921,0
,3.2365700434139937,0
,4.754313123779171,0
6.280905112787962,3.0212889092957425,0
6.823930137037019,4.016144075544785,0
6.629993518356908,3.1552136525031926,0
10.301571270693753,3.8578519748426947,0
6.12319393539216,5.457830951249985,0
,4.149483264789617,0
6.848033469174725,4.257037542698211,0
,3.14478972588668,0
6.411525835916651,2.2006782017544673,0
5.122648454950097,3.5045245337918667,0
3.434855759978651,5.3895102460791104,0
10.848130421433211,3.133838701697068,0
8.725393412154087,4.5655421540494405,0
10.351742528378832,5.227609397200687,0
8.174028130575552,3.986780704094196,0
8.034011916654261,2.4521208064730575,0
8.205541814653984,3.6340306684709596,0
7.893818459458376,3.5085037127292913,0
,3.2665624030220295,0
5.4881354688390225,3.6529914223306736,0
8.163074030614228,4.128193137247917,0
6.867000691245711,3.4841205736312473,0
5.8217069136202575,3.9081988464086037,0
7.4518887792117585,3.930080761019317,0
6.898315040728939,3.822307139365953,0
7.54434011403763,4.435514109196108,0
4.103867855230838,3.8088506940726377,0
5.329938815249272,5.799322350328874,0
6.962993545041664,4.760381754960567,0
6.84605994179889,4.709374128291764,0
6.2798421834965135,3.278584410433228,0
6.739849727999298,4.3796304394525105,0
5.495035446034119,4.115428052361774,0
7.5837702990430875,3.642289213931961,0
5.866702734137305,5.302972731364216,0
6.394980461331702,4.732002727289712,0
5.821261629656031,4.371078785200288,0
5.5140621851991725,4.46036293825241,0
6.730883601577178,4.359137363714963,0
5.198067642905195,3.295033859358623,0
,4.654177334718871,0
7.362331186706085,3.933564969736756,0
7.066141840325305,4.127599072932994,1
5.420347746957928,3.7567201703855395,1
7.015332582746869,5.2512231043193385,1
,4.1386965672928335,1
6.044671753329083,4.914883755535081,1
6.1986503364476775,3.5741720224410343,1
7.678945067219358,3.08954964758435,1
8.06206612314847,3.0400314978062712,1
7.255798597493364,3.968177082539273,1
,3.4301673233947305,1
6.792407468552389,2.5056504406363977,1
7.368165576531881,3.6842633826061095,1
8.837786915479438,2.0870802171798366,1
7.108140711077948,4.015246444321198,1
5.289618437232331,4.5481003496821,1
7.169251038319984,4.533174154664913,1
7.695049437156064,3.198879005391032,1
8.693149900569036,4.687846798329183,1
,3.0770348929711995,1
6.9997645107739865,3.360130677748902,1
6.89792271658945,4.490105279441128,1
6.38231460426029,2.881370055449986,1
9.91709205694149,3.3933253802234224,1
5.609025353745414,3.3548901479615756,1
6.277463093365682,3.12316615927887,1
,3.796737486057354,1
7.714312671631406,4.425133970460173,1
6.351286549370794,3.707053967662745,1
7.958871446046477,4.007902612509118,1
6.618186566692918,3.79706786115003,1
6.000723335995511,4.176218742792006,1
6.392927840114371,3.2713388593703145,1
6.977267851638903,2.3670413093414906,1
6.353436843717337,3.861109202341755,1
6.019939994871649,2.747027112289297,1
7.330196876767331,2.8847150979192406,1
9.241338766959908,3.842577603866392,1
6.593174456619291,3.931653171254095,1
6.948265449383849,4.09561181325633,1
,3.3648908816171703,1
,3.5892516337236007,1
5.938321178779362,3.8895000398614146,1
8.24955050895133,4.284831119370148,1
6.903816977786621,3.8678433026408277,1
7.605674820650833,5.554074526332097,1
6.5892905009635125,3.181112063345661,1
7.511816641411975,2.285519928882218,1
7.301444654287731,3.1600748401136087,1
6.788291583178551,4.255948316623421,1
,3.714469252576865,1
,3.3569779816134186,1
6.692531669059861,2.9421153671384173,1
6.028101118266446,4.080786271348128,1
6.715940563939271,2.4047292060079903,1
7.490786675734917,4.354535490634887,1
,4.32232533697766,1
6.336588682161135,4.356593856228123,1
7.381757557406792,3.3380217586877454,1
7.256015038533906,4.534960272538596,1
7.0258217707497685,4.746091948559119,1
7.606880475374772,4.564460391989159,1
6.983860438979463,4.159566509149576,1
6.347020017898686,4.526350938820338,1
7.322828416616528,3.9819688318389757,1
6.777506359435946,4.263180267696578,1
8.370364964619357,2.746649833830865,1
6.642755695262761,4.299209281102346,1
6.21758491448443,4.15016690975386,1
6.630122155828689,3.352764605845478,1
8.051022203026939,3.767443125675908,1
8.41608681704654,4.9300838102540485,1
,3.7437037351816285,1
7.933067691513921,4.5342330430238365,1
7.9176085954610205,3.7840853812641253,1
8.942045991487,4.354287641189531,1
7.033945358536714,3.931730862730215,1
,4.108856703319134,1
7.58004880807379,3.959636523743514,1
8.473249064166925,4.810185430241004,1
6.816416925295727,4.2747382136106005,1
6.460033522100627,3.535597778692289,1
6.227826794815905,4.007347485187138,1
,4.400203468805106,1
,3.612918763485361,1
5.632731646664602,5.114607051016194,1
6.19124144257447,3.3150705928492927,1
7.701032797005616,3.395482609242578,1
,3.498716818980463,1
8.83264111562239,3.4521497364245355,1
5.646083311861947,3.9385056274364985,1
7.33210396318143,3.9010968662093797,1
7.896743922258235,4.889458166019273,1
5.675294715190149,5.021464632411663,1
6.010617576533585,4.867287404331263,1
7.986018499069503,3.1530047275571595,1
,4.30405163167599,1
7.159613911959985,4.943842600666056,1
7.565198073160248,5.185000023597019,1
6.865568515027833,4.916218246161076,1
5.736675708942604,2.7417913083454284,1
6.129069622155112,3.8376390895045374,1
5.991371081542708,4.539371149738408,1
9.723377230792792,4.0720633529651895,1
7.736312841132024,3.7009166763765475,1
6.71579947892659,4.999752022622454,1
7.966762553436026,4.816347767394934,1
8.242558635342093,3.5294272368553408,1
6.539546127935385,4.076403287338456,1
6.785384060224329,4.677920641099911,1
7.007974587155316,4.628974863583534,1
7.740383939415849,3.0133608396173153,1
7.9180870791782425,4.640043009571169,1
5.772769697849313,4.154685423680439,1
7.571684493181063,3.9202876880129374,1
8.733525329569868,3.1492018002221234,1
6.917858355091138,5.544167317192912,1
8.512780908859234,4.026622093912992,1
6.5391152614962955,4.21167195883605,1
,5.53747584049303,1
8.227083130096286,3.619181847561858,1
7.274198050602535,3.1527627940382823,1
7.118980168364626,5.349210585555077,1
,3.5746051622017676,1
5.941942536401314,4.302179284726438,1
7.278910903182803,4.201577246628757,1
7.44518902590451,2.745803764968096,1
6.442496436487848,2.8910188785912547,1
